cidade,id_cidade,escola,id_escola,tipo_adm,has_biblio,has_sala_leitura,qt_salas_utilizadas,qt_bibliotecarios
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR RICARDO GAMA,26153599,3,1,1,12,1
Recife,2611606,CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO DO RECIFE - CAEER,26153688,2,1,1,20,0
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR POTIGUAR MATOS,26154137,3,1,1,8,0
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR SOLANO MAGALHAES,26154820,3,1,1,10,1
Recife,2611606,ESCOLA MUNICIPAL 27 DE NOVEMBRO,26154846,3,0,0,6,0
Recife,2611606,ESCOLA MUNICIPAL PROF JANDIRA BOTELHO PEREIRA DA COSTA,26155818,3,1,1,16,1
Recife,2611606,ESCOLA MUNICIPAL DINA DE OLIVEIRA,26155850,3,1,1,15,2
Recife,2611606,ESCOLA MUNICIPAL ENGENHEIRO HENOCH COUTINHO DE MELO,26155869,3,1,1,8,0
Recife,2611606,CRECHE ESCOLA RECIFE DO IBURA,26156610,3,0,0,11,0
Recife,2611606,CRECHE ESC RECIFE SITIO DO CARDOSO,26156628,3,0,0,6,0
Recife,2611606,CRECHE MUNICIPAL DO JORDAO BAIXO,26156695,3,1,1,6,0
Recife,2611606,CRECHE MUNICIPAL DO BONGI,26156725,3,1,1,5,0
Recife,2611606,CRECHE MUNICIPAL DA TORRE,26156750,3,1,1,8,0
Recife,2611606,CMEI DA MANGUEIRA,26156776,3,1,1,5,0
Recife,2611606,CRECHE MUNICIPAL DE AFOGADOS,26156792,3,1,1,8,0
Recife,2611606,CRECHE MUNICIPAL RODA DE FOGO,26156849,3,0,0,4,0
Recife,2611606,CRECHE MUNICIPAL TIA EMILIA,26157462,3,0,0,5,0
Recife,2611606,CRECHE MUNICIPAL CASINHA AZUL,26157489,3,0,1,7,0
Recife,2611606,CMEI NOVO PINA,26157551,3,0,0,6,0
Recife,2611606,CRECHE MUNICIPAL VINDE A MIM AS CRIANCINHAS,26157560,3,1,1,2,0
Recife,2611606,CRECHE MUNICIPAL JOAO EUGENIO,26157578,3,0,0,7,0
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR JOAO BATISTA LIPPO NETO,26157845,3,1,1,8,1
Recife,2611606,ESCOLA MUNICIPAL PASTOR JOSE MUNGUBA SOBRINHO,26157888,3,1,1,6,2
Recife,2611606,ESCOLA TECNICA ESTADUAL DE CRIATIVIDADE MUSICAL,26157985,2,1,1,7,2
Recife,2611606,ESCOLA MUNICIPAL JARDIM UCHOA,26158280,3,0,1,8,0
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR JULIO DE OLIVEIRA,26158299,3,1,1,13,1
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR JOAO FRANCISCO DE SOUZA,26158302,3,1,1,8,2
Recife,2611606,ESCOLA MUNICIPAL ISAAC PEREIRA DA SILVA,26158310,3,1,1,6,0
Recife,2611606,ESCOLA MUNICIPAL DEPUTADO EDSON CANTARELLI,26158329,3,1,1,8,3
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR ORLANDO PARAHYM,26158370,3,0,0,6,0
Recife,2611606,ESCOLA MUNICIPAL NOVO MANGUE,26158400,3,1,1,8,1
Recife,2611606,CRECHE MUNICIPAL PROFESSOR FRANCISCO DO AMARAL LOPES,26158701,3,0,1,7,1
Recife,2611606,ESCOLA MUNICIPAL CORREGO DO EUCLIDES,26158752,3,1,1,8,2
Recife,2611606,ESCOLA MUNICIPAL JOSE MUCIO MONTEIRO,26164361,3,1,1,7,0
Recife,2611606,ESCOLA MUNICIPAL PARQUE DOS MILAGRES,26164701,3,0,1,12,0
Recife,2611606,ESCOLA MUNICIPAL ALTO DO PASCOAL,26166593,3,1,1,26,0
Recife,2611606,ESCOLA MUNICIPAL DE BEBERIBE,26166607,3,1,1,4,0
Recife,2611606,ESCOLA MUNICIPAL CAMPINA DO BARRETO,26166623,3,1,1,8,0
Recife,2611606,ESCOLA MUNICIPAL ENGENHEIRO EDINALDO MIRANDA DE OLIVEIRA,26166631,3,0,0,6,0
Recife,2611606,ESCOLA MUNICIPAL DE AGUA FRIA,26166640,3,1,1,8,1
Recife,2611606,ESCOLA MUNICIPAL DE CASA AMARELA,26166658,3,1,1,8,0
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR JOSE SOARES DA SILVA,26166666,3,1,1,8,0
Recife,2611606,ESCOLA MUNICIPAL SERRA DA PRATA,26167808,3,0,0,5,0
Recife,2611606,ESCOLA MUNICIPAL UR 05,26167840,3,0,0,5,0
Recife,2611606,CRECHE MUNICIPAL CHICO MENDES,26167859,3,0,0,3,0
Recife,2611606,ESCOLA MUNICIPAL PROFESSOR JOSUE DE CASTRO,26167891,3,0,1,7,0
Recife,2611606,ESCOLA MUNICIPAL DO BARRO,26168073,3,1,1,5,1
Recife,2611606,ESCOLA MUNICIPAL DO PANTANAL,26168111,3,0,0,21,0
Recife,2611606,ESCOLA MUNICIPAL DO SANCHO,26168120,3,1,1,17,0
Recife,2611606,ESCOLA MUNICIPAL POETA JOAO CABRAL DE MELO NETO,26168138,3,0,1,7,1
Recife,2611606,ESCOLA MUNICIPAL IBURA DE BAIXO,26168227,3,0,0,8,0
Recife,2611606,ESCOLA MUNICIPAL ASA BRANCA,26170639,3,1,1,6,0
Recife,2611606,ESCOLA MUNICIPAL DIACONO ABEL GUEIROS,26170647,3,0,1,8,2
Recife,2611606,ESCOLA MUNICIPAL JARDIM MONTE VERDE,26170663,3,1,1,11,1
Recife,2611606,ESCOLA MUNICIPAL MAESTRO NELSON FERREIRA,26170671,3,0,1,3,1
Recife,2611606,ESCOLA MUNICIPAL SITIO DO BERARDO,26170710,3,0,1,5,2
Recife,2611606,CRECHE MUNICIPAL SITIO GRANDE,26170728,3,1,1,7,0
Recife,2611606,CRECHE MUNICIPAL ESPERANCA,26170736,3,0,1,9,0
Recife,2611606,ESCOLA MUNICIPAL LADJANE BANDEIRA,26170744,3,0,1,3,0
Recife,2611606,ESCOLA MUNICIPAL CHICO MENDES,26170779,3,1,1,9,1
Recife,2611606,ESCOLA MUNICIPAL POETA CARLOS PENA FILHO,26170795,3,1,1,6,1
Recife,2611606,CRECHE MUNICIPAL ARITANA,26171643,3,0,0,3,0
Recife,2611606,CRECHE MUNICIPAL MONTE DAS OLIVEIRAS,26171651,3,0,0,2,0
Recife,2611606,CRECHE MUNICIPAL NOSSA SENHORA DE FATIMA,26171660,3,0,0,3,0
Recife,2611606,CRECHE MUNICIPAL SONHO DE CRIANCA,26171678,3,0,0,6,0
Recife,2611606,ESCOLA MUNICIPAL ARTISTA PLASTICO CICERO DIAS,26171716,3,1,1,12,0
Recife,2611606,ESCOLA MUNICIPAL JOAO AMAZONAS,26171724,3,0,1,5,0
Recife,2611606,ESCOLA MUNICIPAL JADER FIGUEIREDO DE ANDRADE SILVA,26171732,3,1,1,14,0
Recife,2611606,ESCOLA MUNICIPAL DA GUABIRABA,26171740,3,1,1,15,2
Recife,2611606,ESCOLA MUNICIPAL CARLUCIO DE SOUZA CASTANHA JUNIOR,26171767,3,1,1,12,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO GINASIO PERNAMBUCANO - AURORA,26172712,2,1,1,16,1
Recife,2611606,ESCOLA MUNICIPAL FREI TADEU GLASER,26175347,3,1,1,4,2
Recife,2611606,ESCOLA MUNICIPAL PROFESSORA HELIA MARIA PEREIRA,26175355,3,0,1,4,1
Recife,2611606,ESCOLA MUNICIPAL CECILIA MEIRELLES,26175363,3,0,0,7,0
Recife,2611606,ESCOLA MUNICIPAL ANEXA CASA AMARELA,26175371,3,1,1,4,0
Recife,2611606,ESCOLA MUNICIPAL PEDRO ALCANTARA,26175380,3,0,1,8,1
Recife,2611606,ESCOLA MUNICIPAL MERCIA DE ALBUQUERQUE FERREIRA,26175398,3,1,1,6,2
Recife,2611606,CMEI CELESTE VIDAL,26175878,3,0,0,5,0
Recife,2611606,ESCOLA TECNICA ESTADUAL PROFESSOR LUCILO AVILA PESSOA,26176238,2,1,1,12,1
Recife,2611606,CRECHE MUNICIPAL VILA DOS MILAGRES,26177820,3,0,0,2,0
Recife,2611606,ESCOLA MUNICIPAL GOVERNADOR MIGUEL ARRAES DE ALENCAR,26177951,3,1,1,25,2
Recife,2611606,ESCOLA MUNICIPAL POETA SOLANO TRINDADE,26177960,3,1,1,11,0
Recife,2611606,ESCOLA MUNICIPAL NOVA MORADA,26177978,3,1,1,13,3
Recife,2611606,ESCOLA TECNICA ESTADUAL CICERO DIAS,26178230,2,1,1,12,1
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO NOBREGA,26179610,2,1,1,12,1
Recife,2611606,ESCOLA TECNICA ESTADUAL PORTO DIGITAL,26179857,2,1,1,12,1
Recife,2611606,CRECHE MUNICIPAL ZILDA ARNS,26180685,3,0,1,3,0
Recife,2611606,CRECHE MUNICIPAL VILA IMPERIAL,26181274,3,0,0,4,0
Recife,2611606,CMEI ALCIDES RESTELLI TEDESCO,26181835,3,1,1,13,1
Recife,2611606,CRECHE MUNICIPAL IRMA DULCE,26181932,3,1,1,4,1
Recife,2611606,ESCOLA MUNICIPAL DONA LUCI SILVA LIMA,26181940,3,0,0,6,0
Recife,2611606,ESCOLA ESTADUAL NOSSA SENHORA DAS GRACAS - RECIFE,26182629,2,1,1,4,0
Recife,2611606,CMEI DARCY RIBEIRO,26182815,3,0,0,5,0
Recife,2611606,ESCOLA TECNICA ESTADUAL MIGUEL BATISTA,26183021,2,1,1,12,1
Recife,2611606,CRECHE MUNICIPAL MERCIA MARIA BEZERRA COSTA,26183269,3,0,0,5,0
Recife,2611606,CRECHE MUNICIPAL 08 DE MARCO,26183277,3,1,1,7,0
Recife,2611606,CRECHE ESC RECIFE DONA CARMELITA MUNIZ DE ARAUJO,26183285,3,1,1,5,1
Recife,2611606,CRECHE ESC RECIFE DO IRAQUE,26184648,3,0,0,5,0
Recife,2611606,CRECHE ESCOLA RECIFE GOVERNADOR MIGUEL ARRAES,26185180,3,1,1,8,0
Recife,2611606,CRECHE ESC RECIFE GOVERNADOR EDUARDO CAMPOS,26185679,3,0,0,6,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JORDAO EMERENCIANO,26186241,2,1,1,17,1
Recife,2611606,CRECHE ESC RECIFE PRESIDENTE TANCREDO NEVES,26186322,3,1,1,9,0
Recife,2611606,CRECHE MUNICIPAL ISABEL SILVANA DE MELO,26186330,3,0,0,4,0
Recife,2611606,CRECHE ESCOLA RECIFE MIGUEL ARRAES DE ALENCAR,26186926,3,0,1,5,0
Recife,2611606,ESCOLA MUNICIPAL PAZ E AMOR,26187957,3,0,0,5,0
Recife,2611606,ESCOLA TECNICA ESTADUAL PROFESSOR ANTONIO CARLOS GOMES DA COSTA,26188040,2,0,0,6,0
Recife,2611606,ESCOLA DE REFERENCIA EM ENSINO MEDIO POMPEIA CAMPOS,26188295,2,1,1,9,1
Recife,2611606,CRECHE ESC RECIFE MAURICEIA DA SILVA DIAS,26188368,3,1,1,6,0
Recife,2611606,CRECHE ESC RECIFE PROFESSOR ARIANO VILAR SUASSUNA,26189224,3,1,1,6,0
Recife,2611606,CRECHE ESC RECIFE PORTO DIGITAL DO RECIFE,26190060,3,0,0,4,0
Recife,2611606,ESCOLA MUNICIPAL CLARICE LISPECTOR,26190079,3,1,1,8,1
Recife,2611606,CRECHE ESCOLA RECIFE ALTO DO MANDU,26190087,3,0,0,6,0
Recife,2611606,CRECHE ESC RECIFE MIGUEL ARRAES RODA DE FOGO,26190362,3,1,1,8,1
Recife,2611606,CRECHE ESC RECIFE JOSE DE SOUZA FERRAZ,26190567,3,0,0,8,0
Recife,2611606,CRECHE ESC RECIFE SERGIO LORETO,26190575,3,1,1,4,1
Recife,2611606,CRECHE MUNICIPAL CRECHE CRISTO REI JORDAO ALTO,26190656,3,0,0,4,0
Recife,2611606,CRECHE ESC RECIFE DO PILAR,26190818,3,0,0,8,0
Recife,2611606,ESCOLA MUNICIPAL ESCOLA SANTA LUZIA,26190915,3,1,1,7,2
Recife,2611606,CRECHE ESCOLA RECIFE DA ESTANCIA,26190923,3,0,1,8,1
Recife,2611606,CRECHE ESC RECIFE CRECHE ESCOLA DEPUTADO ALCIDES TEIXEIRA,26191679,3,1,1,9,1
Recife,2611606,CRECHE ESC RECIFE SALETE MATIAS BORGES,26191687,3,0,1,3,0
Recife,2611606,CRECHE ESC RECIFE MARIA LUZINETE DA COSTA,26191695,3,0,0,4,0
Recife,2611606,CENTRO EDUCACIONAL INCLUSIVO ULISSES PERNAMBUCANO - CEIUP,26191814,2,1,1,15,0
Recife,2611606,CRECHE ESC RECIFE BREJO DO BEBERIBE,26191822,3,0,1,3,1
Recife,2611606,CRECHE ESC RECIFE TIA MADALENA,26192586,3,0,0,6,0
Recife,2611606,ESCOLA MUNICIPAL COMPOSITOR CAPIBA,26212200,3,0,1,4,0
Recife,2611606,ESCOLA MUNICIPAL ROZEMAR DE MACEDO LIMA,26212404,3,1,1,8,1
Recife,2611606,CMEI PROFESSOR PAULO ROSAS,26212412,3,1,1,5,0
Recife,2611606,CMEI ESTRELA DA MANHA,26212609,3,1,1,4,1
Recife,2611606,CRECHE MUNICIPAL LUA LUAR,26413779,3,0,0,4,0
Recife,2611606,ESCOLA MUNICIPAL MILTON ALMEIDA DOS SANTOS,26419726,3,1,1,6,1
Recife,2611606,ESCOLA MUNICIPAL CHICO SCIENCE,26419734,3,0,0,4,1
Recife,2611606,CMEI COELHINHO PENSANTE,26419742,3,1,1,5,0
Recife,2611606,CMEI DOUTOR ALBERICO DORNELAS CAMARA,26443716,3,0,0,6,0
Recife,2611606,ESCOLA MUNICIPAL BOLA NA REDE,26491710,3,0,0,10,0
São Lourenço da Mata,2613701,UFRPE - COLEGIO AGRICOLA DOM AGOSTINHO IKAS,26129027,1,1,1,16,2
São Lourenço da Mata,2613701,COLEGIO MUNICIPAL MINISTRO APOLONIO SALES,26129035,3,1,1,17,1
São Lourenço da Mata,2613701,ESCOLA DE REFERENCIA EM ENSINO MEDIO CONDE CORREA DE ARAUJO,26129086,2,1,1,20,1
São Lourenço da Mata,2613701,ESCOLA DE REFERENCIA EM ENSINO MEDIO CONDE PEREIRA CARNEIRO,26129094,2,1,1,16,1
São Lourenço da Mata,2613701,ESCOLA DONA LEONOR PORTO,26129124,2,1,1,15,0
São Lourenço da Mata,2613701,ESCOLA DOUTOR LEONCIO GOMES DE ARAUJO,26129132,2,0,1,5,1
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL CARMELA ORRICO LAPENDA,26129167,3,0,0,4,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL CLETO CAMPELO,26129175,3,0,0,13,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL INACIO GOMES DA SILVA,26129183,3,1,1,7,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL ANTONIO CRESCENCIO DE GOIS,26129205,3,0,0,4,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL DUQUE DE CAXIAS,26129213,3,0,0,5,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL SENADOR FRANCISCO GOMES DE ARAUJO,26129221,3,0,0,3,0
São Lourenço da Mata,2613701,ESCOLA MUN JORNALISTA CRISTINA TAVARES,26129230,3,0,0,8,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL SENADOR JOSE ERMIRIO DE MORAES,26129302,3,1,1,10,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL POCO DANTAS,26129310,3,0,0,3,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL HERMINO MOREIRA DIAS,26129329,3,1,1,6,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL CLODOALDO GOMES DE ARAUJO,26129345,3,1,1,10,1
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL PADRE JOAO BARBALHO,26129361,3,0,0,7,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL SANTA ROSA,26129370,3,0,0,6,0
São Lourenço da Mata,2613701,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR AGAMENOM MAGALHAES,26129388,2,1,1,28,1
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL PROFESSOR JOSUE PEREIRA DE OLIVEIRA,26129426,3,0,0,6,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL PADRE JOAO COLLIGNON,26129450,3,0,1,4,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL DONA OLIVIA JOSEFA DA SILVA,26129507,3,1,1,9,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL NAVE DA FANTASIA,26129523,3,0,0,4,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL PROFESSORA DULCE CANDIDA ACIOLY,26129540,3,1,1,7,0
São Lourenço da Mata,2613701,ESCOLA 10 DE AGOSTO,26129566,2,1,1,7,1
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL ERCINA LAPENDA,26129582,3,1,1,5,0
São Lourenço da Mata,2613701,ESCOLA VARZEA FRIA,26129590,2,1,1,7,1
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL JOAQUIM DE BRITO,26129612,3,1,1,7,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL MENINO JESUS,26129639,3,0,0,4,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL FRANCISCO TAVARES DE MOURA,26129647,3,0,0,6,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL TIRADENTES,26129655,3,1,1,16,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL ROSINA LABANCA,26138000,3,1,1,8,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL ALFREDO DIAS DE OLIVEIRA,26138387,3,0,0,6,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL ANTONIO DE CASTRO ALVES,26146576,3,0,0,3,0
São Lourenço da Mata,2613701,CRECHE IDALINA BEZERRA,26156342,3,1,1,3,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL DOUTOR LUIZ CORREA DE ARAUJO,26157730,3,1,1,7,2
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL PROFESSOR SEVERINO SALES,26157748,3,0,0,3,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL DOUTOR FERNANDO SAMPAIO,26159244,3,0,0,6,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL DOUTOR AUGUSTO LUCENA,26159775,3,0,0,6,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL PROFESSOR ROLDAO SIQUEIRA FONTES,26167549,3,1,1,3,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL PAULO GOMES DE ARAUJO,26171562,3,0,0,7,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL JAIR PEREIRA DE OLIVEIRA,26171570,3,1,1,10,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL JONAS DE ANDRADE LIMA,26177609,3,1,1,8,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL PREFEITO AMARO ALVES DE SOUZA,26181193,3,0,0,7,0
São Lourenço da Mata,2613701,ESCOLA ESTADUAL DE MATRIZ DA LUZ,26183030,2,0,1,20,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL MINISTRO FERNANDO LYRA,26184354,3,0,0,4,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL JOAQUIM DAMIAO DA SILVA,26185482,3,0,0,4,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL MARIA JOSE DE SOUZA,26185512,3,1,1,8,0
São Lourenço da Mata,2613701,CRECHE MUNICIPAL GOVERNADOR EDUARDO CAMPOS - CRECHE TIO DUDU,26185520,3,0,0,3,0
São Lourenço da Mata,2613701,ESCOLA TECNICA ESTADUAL GOVERNADOR EDUARDO CAMPOS,26185806,2,1,1,11,0
São Lourenço da Mata,2613701,CRECHE MUNICIPAL TIA INES,26398613,3,0,0,5,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL CRECHE VOVO ISAURA CHAVES,26445735,3,0,0,4,0
São Lourenço da Mata,2613701,ESCOLA MUNICIPAL DOUTOR HENRIQUE DE QUEIROZ MONTEIRO,26546710,3,1,1,4,0
